"","Object","velocity","orbits","size"
"1987","(2011 AX22)",6.52085,4,68
"1988","(2011 BA)",11.1848,2,590
"1989","(2011 BA45)",7.76364,5,300
"1990","(2011 BB)",7.78306666666667,3,490
"1991","(2011 BD40)",6.5999,4,450
"1992","(2011 BE38)",12.462,2,1300
"1993","(2011 BF59)",12.8720857142857,7,860
"1994","(2011 BG24)",4.8236,4,28
"1995","(2011 BL45)",1.488,1,24
"1996","(2011 BO59)",5.24416666666667,6,340
"1997","(2011 BQ50)",3.84625454545455,11,15
"1998","(2011 BX10)",6.67895,4,1400
"1999","(2011 BX11)",6.1504,3,160
"2000","(2011 BX59)",6.5348,1,71
"2001","(2011 BY18)",16.0972666666667,6,410
"2002","(2011 BY24)",6.43766666666667,3,180
"2003","(2011 CA7)",6.9254,1,5.2
"2004","(2011 CC22)",11.449075,8,380
"2005","(2011 CG2)",2.49383076923077,13,310
"2006","(2011 CH33)",4.03,1,52
"2007","(2011 CH50)",4.123,2,260
"2008","(2011 CK50)",6.6712,1,90
"2009","(2011 CL50)",2.0832,1,18
"2010","(2011 CQ1)",4.22013333333333,9,2.3
"2011","(2011 CT4)",14.4370444444444,9,410
"2012","(2011 CX46)",10.8237692307692,13,230
"2013","(2011 CY46)",10.00308,5,620
"2014","(2011 CY7)",4.7058,1,54
"2015","(2011 DQ)",4.2966,2,34
"2016","(2011 DS)",4.898,1,25
"2017","(2011 DS9)",8.339,5,540
"2018","(2011 DT9)",4.1726,3,54
"2019","(2011 DV)",3.80635714285714,14,450
"2020","(2011 DW)",8.49606666666667,6,150
"2021","(2011 EB7)",3.1744,5,390
"2022","(2011 EC41)",18.3148,1,620
"2023","(2011 EC7)",14.19428,5,330
"2024","(2011 ED12)",3.3666,2,26
"2025","(2011 EE17)",7.53388571428571,7,180
"2026","(2011 EF17)",14.0450666666667,6,860
"2027","(2011 EG17)",9.80288888888889,9,450
"2028","(2011 EH17)",10.22411,20,71
"2029","(2011 EJ47)",6.78211111111111,9,240
"2030","(2011 EK)",4.23607619047619,21,200
"2031","(2011 EL11)",13.8342666666667,9,650
"2032","(2011 EL51)",12.1613,4,250
"2033","(2011 EN40)",18.0172,1,450
"2034","(2011 EO40)",8.89204,5,300
"2035","(2011 EO51)",16.9422153846154,13,360
"2036","(2011 EP51)",5.44834117647059,34,54
"2037","(2011 ER74)",7.5578,1,86
"2038","(2011 ET4)",10.6113,2,390
"2039","(2011 ET74)",6.6526,1,34
"2040","(2011 EW16)",7.6043,2,160
"2041","(2011 EW29)",6.54565,4,410
"2042","(2011 EW4)",6.89476470588235,17,140
"2043","(2011 EW73)",11.3212,2,110
"2044","(2011 EW74)",6.1039,2,130
"2045","(2011 EX4)",4.95442,30,71
"2046","(2011 EY11)",5.5335,2,12
"2047","(2011 FB29)",3.80473333333333,3,520
"2048","(2011 FK1)",5.6172,1,110
"2049","(2011 FQ6)",6.22273333333333,3,17
"2050","(2011 FR29)",6.12198333333333,12,240
"2051","(2011 FS29)",6.8634,1,180
"2052","(2011 FS9)",3.07055,4,110
"2053","(2011 FT29)",12.5612,1,54
"2054","(2011 FV6)",14.4894,1,62
"2055","(2011 FV9)",5.7474,5,140
"2056","(2011 FZ2)",15.3069142857143,7,2000
"2057","(2011 GA)",10.5439454545455,11,410
"2058","(2011 GB3)",5.6296,1,78
"2059","(2011 GB55)",9.3992,9,260
"2060","(2011 GC62)",6.758,3,110
"2061","(2011 GD60)",3.43264347826087,23,270
"2062","(2011 GD62)",9.3992,1,2300
"2063","(2011 GE2)",9.517,3,590
"2064","(2011 GE3)",5.4994,5,38
"2065","(2011 GG60)",12.5984,1,210
"2066","(2011 GH3)",14.1236,5,1200
"2067","(2011 GJ3)",5.40433333333333,6,34
"2068","(2011 GK44)",5.52296,10,45
"2069","(2011 GL44)",10.7331538461538,13,450
"2070","(2011 GM44)",16.0352666666667,21,680
"2071","(2011 GM62)",8.928,8,160
"2072","(2011 GO27)",4.99596,5,1000
"2073","(2011 GP44)",7.22093333333333,6,78
"2074","(2011 GP59)",5.04945714285714,28,82
"2075","(2011 GP65)",10.8045333333333,6,410
"2076","(2011 GQ59)",4.2284,1,160
"2077","(2011 GW9)",6.6712,1,14
"2078","(2011 GX65)",8.31172,5,280
"2079","(2011 GZ2)",8.8567,2,36
"2080","(2011 GZ54)",3.1868,4,240
"2081","(2011 HC36)",7.24366666666667,6,430
"2082","(2011 HD63)",6.7115,6,170
"2083","(2011 HG)",8.8412,2,380
"2084","(2011 HJ7)",10.8541333333333,6,220
"2085","(2011 HL7)",3.6487,4,430
"2086","(2011 HN24)",7.2044,1,17
"2087","(2011 HN5)",4.81533333333333,6,57
"2088","(2011 HO)",6.479,1,710
"2089","(2011 HO5)",3.9091,4,82
"2090","(2011 HP)",5.21927272727273,11,230
"2091","(2011 HP24)",1.1129,2,41
"2092","(2011 HQ)",4.41688,5,380
"2093","(2011 HS)",9.6038,1,360
"2094","(2011 HS60)",9.5824875,16,330
"2095","(2011 HT)",4.805,1,250
"2096","(2011 JD1)",9.92,2,270
"2097","(2011 JM5)",4.20078181818182,11,33
"2098","(2011 JP29)",4.9662,4,940
"2099","(2011 JR13)",16.67645,8,750
"2100","(2011 JV10)",2.5606,1,6.8
"2101","(2011 JY1)",7.32896363636364,22,71
"2102","(2011 KB)",6.9533,4,57
"2103","(2011 KC15)",5.2266,1,340
"2104","(2011 KE)",23.3585,6,650
"2105","(2011 KE3)",4.0548,1,99
"2106","(2011 KF4)",7.20595,4,900
"2107","(2011 KN17)",10.9988,1,180
"2108","(2011 KO17)",5.2576,3,540
"2109","(2011 KP17)",7.83308,10,900
"2110","(2011 KY15)",8.58183333333333,6,90
"2111","(2011 LA19)",8.57046666666667,9,900
"2112","(2011 LC19)",8.3855,4,990
"2113","(2011 LJ1)",10.1556,6,820
"2114","(2011 LJ19)",6.0884,1,310
"2115","(2011 LT17)",9.210875,16,280
"2116","(2011 LY2)",4.2315,2,340
"2117","(2011 MD)",2.13745,8,15
"2118","(2011 MF)",4.6903,2,250
"2119","(2011 MK)",4.0951,2,430
"2120","(2011 MO4)",3.3604,1,820
"2121","(2011 MQ3)",3.12745714285714,7,65
"2122","(2011 MU)",13.1564,18,540
"2123","(2011 MW1)",5.418025,24,210
"2124","(2011 MW2)",5.9768,1,380
"2125","(2011 NY)",6.3519,2,470
"2126","(2011 NZ)",3.1496,1,410
"2127","(2011 OA)",5.62133333333333,3,340
"2128","(2011 OB)",12.3332588235294,17,780
"2129","(2011 OB57)",4.93493043478261,23,38
"2130","(2011 OC18)",3.1651,2,390
"2131","(2011 OJ45)",3.7169,8,38
"2132","(2011 OJ5)",4.98325,4,200
"2133","(2011 OK5)",4.27357142857143,7,390
"2134","(2011 OL5)",5.88210909090909,11,540
"2135","(2011 OL51)",3.9494,1,650
"2136","(2011 ON24)",4.99651111111111,9,150
"2137","(2011 OR15)",6.26538181818182,11,380
"2138","(2011 OV18)",8.16746666666667,6,680
"2139","(2011 OX17)",12.1334,1,470
"2140","(2011 PE2)",6.85875,4,140
"2141","(2011 PF2)",8.0972,1,230
"2142","(2011 PN1)",3.224,1,20
"2143","(2011 PO1)",7.23717142857143,7,390
"2144","(2011 PS)",8.99434,10,490
"2145","(2011 PT1)",4.8825,4,520
"2146","(2011 PU1)",3.83824285714286,14,45
"2147","(2011 PW6)",12.0063,2,1200
"2148","(2011 QD50)",7.874,1,99
"2149","(2011 QE14)",4.3896,1,410
"2150","(2011 QE23)",3.87293333333333,3,41
"2151","(2011 QE38)",6.7673,2,220
"2152","(2011 QG21)",10.4783444444444,18,270
"2153","(2011 QJ21)",11.6622,1,75
"2154","(2011 QP96)",5.5304,2,1100
"2155","(2011 QS2)",10.2167142857143,7,430
"2156","(2011 QX8)",4.44126666666667,3,150
"2157","(2011 RV14)",7.8058,1,86
"2158","(2011 SB16)",14.1515,2,1100
"2159","(2011 SB25)",7.5702,8,380
"2160","(2011 SE108)",3.348,1,340
"2161","(2011 SE97)",8.44262857142857,14,68
"2162","(2011 SF25)",5.859,4,340
"2163","(2011 SF3)",5.1212,1,410
"2164","(2011 SH189)",1.8724,1,90
"2165","(2011 SJ16)",15.2179,2,900
"2166","(2011 SJ189)",2.42213333333333,3,180
"2167","(2011 SK16)",4.01553333333333,3,120
"2168","(2011 SK68)",5.51025,4,18
"2169","(2011 SM173)",10.1494,1,16
"2170","(2011 SM68)",14.69276,5,710
"2171","(2011 SO32)",6.123275,8,340
"2172","(2011 SP68)",2.96153333333333,6,210
"2173","(2011 SQ12)",6.14668,5,390
"2174","(2011 SQ25)",2.4149,2,110
"2175","(2011 SR12)",17.3965111111111,9,710
"2176","(2011 SR69)",4.3276,1,570
"2177","(2011 SS25)",16.60515,4,1400
"2178","(2011 ST12)",5.4653,2,31
"2179","(2011 ST232)",3.0597,2,310
"2180","(2011 SY120)",11.0022444444444,9,140
"2181","(2011 TB4)",10.16676,10,49
"2182","(2011 TC4)",14.2836727272727,11,520
"2183","(2011 TG2)",11.3494875,16,520
"2184","(2011 TK)",7.0866,4,300
"2185","(2011 TK5)",6.7146,1,160
"2186","(2011 TN9)",5.2824,5,330
"2187","(2011 TO)",5.60996666666667,6,33
"2188","(2011 TP6)",3.06435,4,47
"2189","(2011 TX8)",13.9508551724138,29,250
"2190","(2011 UA)",5.5397,2,1200
"2191","(2011 UB)",4.91763333333333,6,19
"2192","(2011 UB131)",15.6798,1,300
"2193","(2011 UB190)",5.5242,1,86
"2194","(2011 UB276)",8.3979,4,140
"2195","(2011 UC292)",5.62495,4,180
"2196","(2011 UC64)",10.2238,3,16
"2197","(2011 UD21)",1.891,5,12
"2198","(2011 UE256)",13.5656,1,780
"2199","(2011 UE305)",9.9324,7,310
"2200","(2011 UF21)",9.17806666666667,6,680
"2201","(2011 UG20)",14.7295090909091,11,310
"2202","(2011 UG21)",11.3017733333333,15,750
"2203","(2011 UH20)",13.0351125,16,380
"2204","(2011 UH21)",3.78406666666667,3,150
"2205","(2011 UK21)",5.8032,1,54
"2206","(2011 UL10)",7.2726,1,57
"2207","(2011 UP63)",4.712775,8,100
"2208","(2011 UP91)",4.0548,3,250
"2209","(2011 US63)",14.70175,4,1500
"2210","(2011 US91)",11.2716,2,210
"2211","(2011 UT91)",7.9174,1,140
"2212","(2011 UV158)",5.84177777777778,9,230
"2213","(2011 UV63)",3.85516,10,270
"2214","(2011 UX275)",4.74672,5,41
"2215","(2011 UY114)",3.1248,1,120
"2216","(2011 UY255)",5.2049,12,150
"2217","(2011 UY63)",9.5666,1,220
"2218","(2011 UZ255)",8.19392,10,140
"2219","(2011 UZ275)",3.224,4,110
"2220","(2011 VH5)",7.02914666666667,15,310
"2221","(2011 VO5)",5.17855,4,260
"2222","(2011 VU5)",12.0776,3,520
"2223","(2011 VW5)",7.65286666666667,3,1100
"2224","(2011 WA)",10.0854421052632,19,280
"2225","(2011 WC)",3.00906666666667,9,160
"2226","(2011 WC39)",5.2886,1,140
"2227","(2011 WD)",2.2816,1,36
"2228","(2011 WK15)",4.7926,4,680
"2229","(2011 WK5)",4.5322,1,120
"2230","(2011 WL2)",6.82964444444444,9,410
"2231","(2011 WL69)",6.16073333333333,3,780
"2232","(2011 WN15)",20.784725,8,710
"2233","(2011 WN2)",7.4214,1,54
"2234","(2011 WN46)",11.5072,1,360
"2235","(2011 WP4)",7.09032,5,22
"2236","(2011 WP69)",5.115,1,150
"2237","(2011 WQ46)",3.0628,3,90
"2238","(2011 WR2)",7.9515,2,52
"2239","(2011 WS2)",20.3178133333333,15,2100
"2240","(2011 WS46)",12.7844,1,99
"2241","(2011 WS74)",7.29988,5,99
"2242","(2011 WS95)",4.6004,1,62
"2243","(2011 WV4)",6.58658823529412,17,170
"2244","(2011 XA3)",23.3943714285714,7,490
"2245","(2011 XC)",7.1052,4,390
"2246","(2011 XD)",6.6712,8,94
"2247","(2011 XD1)",4.91246666666667,6,99
"2248","(2011 XE)",10.1699578947368,19,820
"2249","(2011 XM1)",8.82983333333333,6,590
"2250","(2011 XS2)",18.60496,5,1400
"2251","(2011 YB29)",6.9223,2,110
"2252","(2011 YB40)",12.7968,1,860
"2253","(2011 YC29)",7.7996,10,200
"2254","(2011 YD29)",4.8453,14,33
"2255","(2011 YE40)",7.93135,4,54
"2256","(2011 YE6)",10.3953333333333,6,410
"2257","(2011 YG28)",5.9954,1,300
"2258","(2011 YG6)",10.5303555555556,18,360
"2259","(2011 YH28)",11.2478333333333,6,490
"2260","(2011 YH40)",5.29376666666667,6,160
"2261","(2011 YH6)",6.18295,4,260
"2262","(2011 YJ28)",9.10986666666667,18,330
"2263","(2011 YL63)",18.9038,3,390
"2264","(2011 YM63)",4.8174,2,230
"2265","(2011 YP10)",3.5216,1,71
"2266","(2011 YQ1)",10.819,1,45
"2267","(2011 YQ10)",4.19864,5,1000
"2268","(2011 YS62)",9.35425,4,680
"2269","(2011 YT62)",3.91662857142857,7,200
"2270","(2011 YU62)",10.9709,2,1800
"2271","(2011 YU74)",4.09458333333333,12,150
"2272","(2011 YV62)",11.5134,11,330
"2273","(2011 YW10)",8.37132857142857,14,75
"2274","(2011 YW15)",4.55286666666667,3,68
"2275","(2011 YX15)",4.7678,3,47
"2276","(2011 YY62)",12.2202,1,160
"2277","(2012 AA11)",6.01648,5,570
"2278","(2012 AB11)",10.571,1,220
"2279","(2012 AD3)",8.432,7,680
"2280","(2012 AF3)",5.35414285714286,7,71
"2281","(2012 AN10)",8.36741666666667,12,190
"2282","(2012 AP10)",2.87628333333333,12,30
"2283","(2012 AQ)",2.3436,6,4.3
"2284","(2012 AT22)",9.29335714285714,14,520
"2285","(2012 AW)",6.86712,10,240
"2286","(2012 AW12)",20.00275,4,590
"2287","(2012 AY)",8.00709333333333,15,200
"2288","(2012 AZ)",5.1646,1,41
"2289","(2012 BA35)",3.596,3,100
"2290","(2012 BA62)",5.0964,1,28
"2291","(2012 BB124)",6.50323636363636,11,340
"2292","(2012 BB14)",2.66228,20,59
"2293","(2012 BB77)",11.687,2,940
"2294","(2012 BD124)",8.76928,5,940
"2295","(2012 BD14)",5.0065,6,30
"2296","(2012 BE124)",22.4254,1,710
"2297","(2012 BF11)",4.805,1,210
"2298","(2012 BF86)",7.26798974358974,39,180
"2299","(2012 BG86)",18.1195,4,300
"2300","(2012 BJ11)",4.9445,2,240
"2301","(2012 BJ86)",9.393,6,330
"2302","(2012 BK11)",1.8042,3,170
"2303","(2012 BL77)",10.0564,1,130
"2304","(2012 BM86)",8.44646666666667,6,260
"2305","(2012 BN1)",3.64488461538462,26,47
"2306","(2012 BN11)",6.28862352941176,17,410
"2307","(2012 BO11)",5.1522,1,38
"2308","(2012 BO77)",13.7764,1,220
"2309","(2012 BS23)",9.85552,5,310
"2310","(2012 BT1)",5.33076,10,20
"2311","(2012 BT23)",10.30285,8,940
"2312","(2012 BU61)",14.32975,8,300
"2313","(2012 BV13)",4.65981666666667,12,220
"2314","(2012 BV26)",7.44378888888889,18,220
"2315","(2012 BV61)",4.8856,1,54
"2316","(2012 BX34)",6.293992,25,18
"2317","(2012 BZ1)",16.7214,1,100
"2318","(2012 BZ76)",10.0533,2,1000
"2319","(2012 CA21)",14.0058,1,900
"2320","(2012 CA53)",4.092,1,43
"2321","(2012 CA55)",6.851,7,250
"2322","(2012 CC17)",5.59116,5,470
"2323","(2012 CL29)",3.1434,1,140
"2324","(2012 CP2)",4.934425,8,470
"2325","(2012 CP36)",5.4684,1,280
"2326","(2012 CQ36)",8.86062666666667,15,270
"2327","(2012 CR45)",3.968,1,47
"2328","(2012 DA33)",11.2757333333333,3,120
"2329","(2012 DH4)",9.81563333333333,6,430
"2330","(2012 DH54)",3.120925,16,19
"2331","(2012 DH61)",9.2194,1,900
"2332","(2012 DJ54)",6.4294,2,11
"2333","(2012 DJ61)",18.22335,16,620
"2334","(2012 DK31)",9.17922916666667,48,260
"2335","(2012 DK4)",4.81257777777778,9,110
"2336","(2012 DL31)",4.56249142857143,35,160
"2337","(2012 DL4)",7.7934,1,62
"2338","(2012 DM32)",5.63373333333333,12,34
"2339","(2012 DN14)",3.14185,4,68
"2340","(2012 DO)",5.0499,2,520
"2341","(2012 DO8)",4.78000625,32,200
"2342","(2012 DP8)",8.496325,8,650
"2343","(2012 DQ8)",10.17575,4,330
"2344","(2012 DR32)",10.2114,16,65
"2345","(2012 DS30)",3.3728,1,38
"2346","(2012 DS32)",9.0892,1,33
"2347","(2012 DT32)",9.60436363636364,11,330
"2348","(2012 DT60)",2.604,1,230
"2349","(2012 DV32)",4.526,2,260
"2350","(2012 DV43)",2.0026,1,33
"2351","(2012 DW30)",4.7678,1,170
"2352","(2012 DW60)",3.25942857142857,7,30
"2353","(2012 DX)",6.73251111111111,9,23
"2354","(2012 DX13)",15.7440545454545,11,94
"2355","(2012 DX75)",8.1592,5,520
"2356","(2012 DY13)",10.4532,1,16
"2357","(2012 DY32)",4.58711428571429,7,170
"2358","(2012 DZ)",9.2504,2,36
"2359","(2012 EA)",4.6562,3,25
"2360","(2012 EA2)",12.4268666666667,6,860
"2361","(2012 EB)",5.1274,1,100
"2362","(2012 EB2)",4.0734,1,68
"2363","(2012 EC)",2.6815,4,130
"2364","(2012 EG5)",7.13088571428571,7,82
"2365","(2012 EH5)",5.546675,8,75
"2366","(2012 EL5)",7.94013333333333,3,590
"2367","(2012 EL8)",3.2364,2,13
"2368","(2012 EN5)",6.1783,6,21
"2369","(2012 EO3)",9.77188888888889,9,150
"2370","(2012 EO5)",7.69363636363636,11,120
"2371","(2012 EO8)",7.7159,2,82
"2372","(2012 EP3)",8.308,1,47
"2373","(2012 EQ10)",4.9817,2,39
"2374","(2012 ER14)",4.660075,8,470
"2375","(2012 ES14)",13.0262,1,590
"2376","(2012 EW14)",6.2403,6,220
"2377","(2012 FA14)",3.84865,8,140
"2378","(2012 FC71)",2.824875,16,54
"2379","(2012 FD1)",4.7864,1,170
"2380","(2012 FD23)",8.09985714285714,7,590
"2381","(2012 FD58)",8.4413,6,310
"2382","(2012 FE58)",3.813,2,430
"2383","(2012 FG58)",8.24157142857143,7,240
"2384","(2012 FH38)",10.87232,10,270
"2385","(2012 FH58)",4.6314,1,23
"2386","(2012 FL35)",16.8970666666667,3,680
"2387","(2012 FM35)",3.7386,3,21
"2388","(2012 FM52)",10.6433333333333,3,1100
"2389","(2012 FO62)",5.85176666666667,6,540
"2390","(2012 FP35)",9.12175,4,16
"2391","(2012 FQ1)",7.71073333333333,3,820
"2392","(2012 FR1)",13.5997,8,900
"2393","(2012 FR35)",7.85333333333333,3,270
"2394","(2012 FS35)",3.60964,5,5.4
"2395","(2012 FS52)",8.65768,5,62
"2396","(2012 FS62)",8.36570769230769,13,540
"2397","(2012 FT35)",4.27304,10,8.6
"2398","(2012 FX35)",3.6394,1,41
"2399","(2012 FY23)",8.6118,3,590
"2400","(2012 GA5)",2.57384545454545,22,86
"2401","(2012 GB18)",14.0368,1,430
"2402","(2012 GD5)",3.162,2,190
"2403","(2012 GE)",6.9316,1,26
"2404","(2012 GK)",7.6973,4,200
"2405","(2012 GV11)",4.1044,31,210
"2406","(2012 GV17)",7.29474285714286,7,360
"2407","(2012 GX11)",4.02173333333333,3,340
"2408","(2012 HA2)",12.57112,15,340
"2409","(2012 HD20)",4.15617,20,210
"2410","(2012 HE31)",7.2602,6,41
"2411","(2012 HG2)",4.061,3,24
"2412","(2012 HG31)",6.75025,4,990
"2413","(2012 HG8)",14.85272,5,680
"2414","(2012 HH31)",2.7373,2,100
"2415","(2012 HK)",6.2124,1,120
"2416","(2012 HK31)",1.86744,5,49
"2417","(2012 HL)",6.58192,5,190
"2418","(2012 HL31)",8.09472,15,210
"2419","(2012 HM)",4.16433333333333,15,90
"2420","(2012 HN)",8.5002,1,94
"2421","(2012 HN1)",3.69726666666667,3,24
"2422","(2012 HN13)",4.83266153846154,13,160
"2423","(2012 HN40)",9.72986666666667,3,490
"2424","(2012 HO)",7.1486,2,170
"2425","(2012 HO1)",4.37968,10,110
"2426","(2012 HO15)",13.4974,3,780
"2427","(2012 HO2)",11.2127,6,490
"2428","(2012 HP13)",8.47199,20,86
"2429","(2012 HP15)",12.6577428571429,7,250
"2430","(2012 HR2)",5.54486666666667,3,150
"2431","(2012 HS15)",4.898,2,450
"2432","(2012 HY1)",6.69511428571429,7,650
"2433","(2012 HZ33)",8.76835,8,490
"2434","(2012 JH11)",2.573,1,220
"2435","(2012 JR17)",5.2638,2,1700
"2436","(2012 JS11)",10.5975714285714,7,520
"2437","(2012 JS17)",9.09451428571429,14,380
"2438","(2012 JU11)",2.9605,2,59
"2439","(2012 JW11)",3.2643,2,250
"2440","(2012 KA)",7.9608,1,11
"2441","(2012 KA4)",16.8778090909091,22,360
"2442","(2012 KB4)",3.07738823529412,17,52
"2443","(2012 KC6)",5.38263333333333,12,270
"2444","(2012 KF25)",5.8466,6,52
"2445","(2012 KF47)",7.50642857142857,7,380
"2446","(2012 KJ18)",3.9122,2,780
"2447","(2012 KK11)",3.9339,2,52
"2448","(2012 KM45)",11.94616,5,1000
"2449","(2012 KP24)",7.6508,1,31
"2450","(2012 KT12)",2.449,1,33
"2451","(2012 KT42)",10.1049666666667,6,9.4
"2452","(2012 LA)",2.13348888888889,9,18
"2453","(2012 LA11)",2.64946666666667,9,36
"2454","(2012 LD1)",5.1212,8,260
"2455","(2012 LE11)",6.2434,1,1400
"2456","(2012 LJ)",11.9908,1,45
"2457","(2012 LK11)",7.1734,6,520
"2458","(2012 LR1)",15.0839111111111,9,470
"2459","(2012 LT)",7.3966,1,41
"2460","(2012 LU7)",4.6779,2,990
"2461","(2012 LW7)",3.92253333333333,3,130
"2462","(2012 LZ1)",10.9967333333333,3,620
"2463","(2012 MA7)",9.765,2,450
"2464","(2012 MB7)",7.8988,13,220
"2465","(2012 MF7)",5.7908,1,25
"2466","(2012 MG7)",4.5012,1,380
"2467","(2012 MJ6)",6.37094285714286,7,360
"2468","(2012 ML6)",8.153,15,570
"2469","(2012 MM11)",8.30076666666667,6,520
"2470","(2012 MO3)",8.10472857142857,14,410
"2471","(2012 MQ)",4.96413333333333,3,140
"2472","(2012 MQ3)",2.59986666666667,6,220
"2473","(2012 MS4)",25.2526,5,1100
"2474","(2012 MV4)",5.24985,4,540
"2475","(2012 MY2)",3.77735,4,31
"2476","(2012 NN)",7.6725,4,390
"2477","(2012 NP)",4.2191,2,330
"2478","(2012 OA1)",4.62055,4,330
"2479","(2012 OB1)",3.038,1,430
"2480","(2012 OO)",4.7244,7,450
"2481","(2012 OP4)",11.9422333333333,6,590
"2482","(2012 OQ)",7.59609411764706,17,250
"2483","(2012 OU1)",8.7482,1,75
"2484","(2012 PA)",13.806625,8,520
"2485","(2012 PA20)",10.3354,1,220
"2486","(2012 PB20)",2.4738,2,62
"2487","(2012 PG6)",10.9089,34,520
"2488","(2012 PH6)",8.2522,1,360
"2489","(2012 PK24)",7.47691818181818,22,100
"2490","(2012 PN)",6.50586666666667,3,68
"2491","(2012 PO17)",3.4906,1,160
"2492","(2012 PP17)",4.65,5,280
"2493","(2012 PP28)",9.14872,10,820
"2494","(2012 PW)",9.50305,4,1000
"2495","(2012 PX)",5.9954,2,140
"2496","(2012 PY19)",3.82314545454545,11,19
"2497","(2012 PZ17)",2.976,9,27
"2498","(2012 QC8)",11.8676857142857,7,1600
"2499","(2012 QE50)",5.8435,6,990
"2500","(2012 QF42)",4.9538,1,280
"2501","(2012 QG42)",7.81871666666667,24,390
"2502","(2012 QG49)",4.9042,1,180
"2503","(2012 QG8)",4.5477,2,900
"2504","(2012 QL14)",9.0768,8,78
"2505","(2012 QO10)",6.98852727272727,11,990
"2506","(2012 QQ10)",6.4108,6,410
"2507","(2012 QQ50)",6.81904615384615,13,650
"2508","(2012 QV2)",5.425,1,90
"2509","(2012 RG15)",16.8578,4,650
"2510","(2012 RL15)",8.8536,5,82
"2511","(2012 RM15)",6.73423333333333,6,75
"2512","(2012 RM2)",5.8094,5,160
"2513","(2012 RN6)",10.8224444444444,9,360
"2514","(2012 RO15)",5.5924,1,100
"2515","(2012 RR16)",3.3046,1,75
"2516","(2012 RT16)",6.78477272727273,22,25
"2517","(2012 RV16)",10.0006,2,710
"2518","(2012 SD22)",7.44568333333333,12,570
"2519","(2012 SG32)",7.06268571428571,7,250
"2520","(2012 SH32)",5.921,1,230
"2521","(2012 SK8)",8.38343333333333,6,470
"2522","(2012 SL50)",7.17092,5,31
"2523","(2012 SL8)",9.5852,9,410
"2524","(2012 SR56)",6.21712380952381,21,82
"2525","(2012 ST9)",11.2922666666667,9,680
"2526","(2012 SU9)",6.417,5,22
"2527","(2012 SX49)",3.46757142857143,7,34
"2528","(2012 SZ49)",4.11266666666667,6,160
"2529","(2012 TC4)",3.7789,2,27
"2530","(2012 TD146)",3.8254,2,540
"2531","(2012 TF53)",5.41983333333333,12,340
"2532","(2012 TG53)",5.8528,1,140
"2533","(2012 TJ146)",8.0135,2,450
"2534","(2012 TK123)",17.7134,3,990
"2535","(2012 TN20)",7.6632,2,210
"2536","(2012 TO139)",19.45715,4,680
"2537","(2012 TP139)",10.7249666666667,6,520
"2538","(2012 TP20)",7.5826,1,16
"2539","(2012 TP231)",4.66963333333333,6,59
"2540","(2012 TQ139)",2.5823,2,300
"2541","(2012 TQ231)",12.1024,1,18
"2542","(2012 TQ5)",5.4746,1,54
"2543","(2012 TR231)",10.3664,1,99
"2544","(2012 TT)",13.98565,4,1500
"2545","(2012 TT5)",11.5041,8,260
"2546","(2012 TV)",9.17445,4,54
"2547","(2012 TY52)",9.57392727272727,11,310
"2548","(2012 TZ52)",6.4573,4,430
"2549","(2012 TZ79)",5.42844444444444,9,200
"2550","(2012 UA174)",4.6872,1,160
"2551","(2012 UC)",6.23454285714286,14,59
"2552","(2012 UC34)",5.29066666666667,15,140
"2553","(2012 UC69)",5.3072,1,160
"2554","(2012 UE34)",3.5898,2,130
"2555","(2012 UK171)",4.60246666666667,27,78
"2556","(2012 UR136)",5.3444,7,820
"2557","(2012 UR138)",7.9205,2,330
"2558","(2012 UR158)",17.10456,5,430
"2559","(2012 US136)",25.606,2,3900
"2560","(2012 US18)",4.1726,1,11
"2561","(2012 US68)",25.0945,2,1400
"2562","(2012 US9)",4.76321739130435,23,280
